006.Export Value per Exporter: Mean,011.Export Value per Entrant: Mean,016.Export Value per Exiter: Mean,021.Export Value per Surviving Entrant: Mean,026.Export Value per Incumbent: Mean,031.Growth of Incumbents: Mean,036.Growth of Surviving Entrants: Mean,045.Number of HS6 Products per Exporter: Mean,048.Number of Destinations per Exporter: Mean,051.Number of Exporters per HS6 Product: Mean,054.Number of Exporters per Destination: Mean,057.Destination Entry Rate of Incumbents: Mean,060.Destination Entry Rate of Surviving Entrants: Mean,063.Share of New Destinations in TEV of Incumbents: Mean,066.Share of New Destinations in TEV of Surviving Entrants: Mean,069.Destination Exit Rate of Incumbents: Mean,072.Destination Survival Rate of 2-year Incumbents: Mean,081.Product Entry Rate of Incumbents: Mean,084.Product Entry Rate of Surviving Entrants: Mean,087.Share of New Products in TEV of Incumbents: Mean,090.Share of New Products in TEV of Surviving Entrants: Mean,093.Product Exit Rate of Incumbents: Mean,096.Product Survival Rate of 2-year Incumbents: Mean,001.Number of Exporters,002.Number of Entrants,003.Number of Exiters,004.Number of Surviving Entrants,005.Number of Incumbents,041.Herfindahl-Hirschman Index,075.Firm Entry Rate,076.Firm Exit Rate,077.Entrant 1st Year Survival Rate,078.Share of Entrants in TEV (Total Export Value),079.Entrant 2nd Year Survival Rate,080.Entrant 3rd Year Survival Rate,Country Name,Industry Name,Year
438656.0625,40948.84375,52344.91797,86007.78125,1561594.125,-0.107057847,0.392898649,1.264102578,1.517948747,3.496454,6.434782505,0.274393082,0.288681179,0.224516198,0.272216976,0.245181739,0.396320343,0.292425305,0.34765625,0.244219571,0.306974709,0.30351308,0.270833343,390,288,228,61,102,0.221690342,0.738461554,0.690909088,0.211805552,0.068935886,0.107638888,0.076388888,Pakistan,241:Manufacture of basic chemicals,2004 [YR2004]
539990,44793.03516,48132.73438,77273.05469,1970559,0.168603182,0.220886603,1.294505477,1.494505525,4.006802559,7.727272511,0.336672544,0.364051521,0.285621792,0.322797567,0.31076178,0.395714283,0.352157116,0.393832952,0.303691804,0.395346373,0.341625959,0.333333343,455,338,273,82,117,0.275172174,0.742857158,0.699999988,0.242603555,0.061621193,0.115384616,0.056213018,Pakistan,241:Manufacture of basic chemicals,2005 [YR2005]
441512.0625,60793.96484,52907.85547,70974.5625,1232808.5,0.074603774,0.483283639,1.233545661,1.505307913,4.034722328,7.309278488,0.253921568,0.279326379,0.220036045,0.268512785,0.26968655,0.515350878,0.298288196,0.329994202,0.265997231,0.328055084,0.318178564,0.441919208,471,318,302,66,153,0.26061523,0.675159216,0.663736284,0.207547173,0.092965998,0.103773586,0.066037737,Pakistan,241:Manufacture of basic chemicals,2006 [YR2006]
313887,82849.57813,120770.4922,232906.2813,907336.0625,0.370050907,0.310095608,1.27655673,1.485347986,4.22424221,8.275509834,0.284737259,0.359986216,0.267962456,0.364692807,0.266272783,0.534853101,0.281481475,0.338383824,0.239621833,0.313409805,0.273685038,0.436111122,546,393,318,118,153,0.293383151,0.719780207,0.675159216,0.300254464,0.189983934,0.104325697,0.066157758,Pakistan,241:Manufacture of basic chemicals,2007 [YR2007]
536221.5,179580.6719,42469.875,522351.0625,1208153.5,0.23004362,-0.275797069,1.316582918,1.467336655,4.342541218,9.521739006,0.205866337,0.188902348,0.168416783,0.167569742,0.212587148,0.534027755,0.200258806,0.199435025,0.164592475,0.181719437,0.221068174,0.416666657,597,390,339,86,207,0.339934051,0.653266311,0.620879114,0.220512822,0.218779013,0.089743592,..,Pakistan,241:Manufacture of basic chemicals,2008 [YR2008]
624936.5625,209155.3125,108974.4766,709251.1875,1257746.5,-0.308757573,-0.149826869,1.333333373,1.616557717,3.558139563,8.431818008,0.221434161,0.25,0.184516549,0.240206659,0.212803617,0.532595158,0.186239749,0.204457358,0.157498196,0.199303046,0.197922125,0.422043025,459,277,415,78,182,0.348219484,0.603485823,0.695142388,0.281588435,0.20197612,..,..,Pakistan,241:Manufacture of basic chemicals,2009 [YR2009]
763144.625,140682.1875,64776.85938,..,1847323.75,-0.223290771,..,1.370741487,1.671342731,3.864406824,8.597938538,0.292460412,0.401709408,0.250845492,0.393745214,0.300980598,..,0.312918633,0.429059833,0.271012783,0.395361781,0.312423676,..,499,317,277,..,182,0.329723656,0.635270536,0.603485823,..,0.117109194,..,..,Pakistan,241:Manufacture of basic chemicals,2010 [YR2010]
..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,Pakistan,241:Manufacture of basic chemicals,2011 [YR2011]
..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,Pakistan,241:Manufacture of basic chemicals,2012 [YR2012]
..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,Pakistan,241:Manufacture of basic chemicals,2013 [YR2013]
..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,Pakistan,241:Manufacture of basic chemicals,2014 [YR2014]
..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,Pakistan,252:Manufacture of plastics products,1997 [YR1997]
..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,Pakistan,252:Manufacture of plastics products,1998 [YR1998]
..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,Pakistan,252:Manufacture of plastics products,1999 [YR1999]
..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,Pakistan,252:Manufacture of plastics products,2000 [YR2000]
..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,Pakistan,252:Manufacture of plastics products,2001 [YR2001]
53538.40625,..,..,..,..,..,..,1.240182638,1.669406414,46.82758713,20.53932571,..,..,..,..,..,..,..,..,..,..,..,..,1095,..,..,..,..,0.009264847,..,..,..,..,..,..,Pakistan,252:Manufacture of plastics products,2002 [YR2002]
90885.19531,27622.4707,14471.45898,41875.67969,202672.7344,0.657668352,0.548929334,1.285223365,1.9455899,66,29.28448296,0.370039493,..,0.271581322,..,0.246748388,0.500485539,0.213768765,..,0.167429492,..,0.164447963,0.673076928,1746,1115,464,550,631,0.010998825,0.638602495,0.423744291,0.493273556,0.194088578,0.239461884,0.053811658,Pakistan,252:Manufacture of plastics products,2003 [YR2003]
100840.7734,32824.18359,31199.42773,78218.99219,188403.1875,0.28084147,-0.294745803,1.422917604,2.060745478,88.34285736,33.17037201,0.327743679,0.34839493,0.253891647,0.29281947,0.261930794,0.28508839,0.262328327,0.31665802,0.19513002,0.25520274,0.170162901,0.362903237,2173,1223,796,378,950,0.01501198,0.562816381,0.455899209,0.309076041,0.183199584,0.080130823,0.048242029,Pakistan,252:Manufacture of plastics products,2004 [YR2004]
58879.19141,15598.72852,24595.36133,29404.23438,86774.24219,-0.795264363,-0.058950812,1.371717215,1.678787827,50.92499924,21.49137878,0.265157461,0.324522346,0.228512049,0.295829624,0.409538716,0.260644257,0.229388803,0.346460074,0.204747289,0.328157544,0.320685029,0.323700309,1485,582,1270,126,903,0.017765509,0.391919196,0.584445477,0.216494843,0.103830248,0.08419244,0.054982819,Pakistan,252:Manufacture of plastics products,2005 [YR2005]
51583.18359,27388.82813,41657.62109,52667.20313,96335.32031,-0.384544015,0.538569868,1.375672817,1.360602856,31.95000076,11.81308365,0.365274668,0.267989427,0.322899222,0.252799183,0.383143872,0.389748693,0.477793604,0.520502627,0.455971897,0.519078672,0.506788611,0.355048507,929,603,1159,235,326,0.041589338,0.649085045,0.780471385,0.389718086,0.34464097,0.190713108,0.13598673,Pakistan,252:Manufacture of plastics products,2006 [YR2006]
58450.25781,23006.25781,13227.21094,40561.15234,164119.75,0.426268935,-0.172618151,1.471244097,1.519953012,58.3023262,19.77099228,0.320267767,0.277943254,0.283747792,0.242124677,0.304194748,0.35697484,0.535781682,0.522192359,0.473412961,0.452192903,0.462352574,0.427964211,1704,1276,501,483,428,0.026914725,0.748826265,0.539289534,0.378526658,0.294741035,0.208463952,0.124608152,Pakistan,252:Manufacture of plastics products,2007 [YR2007]
65683.24219,17822.61719,23428.26563,44617.02344,111292.3516,-0.231848225,0.104626551,1.450103283,1.411562324,51.39024353,16.40800095,0.301808238,0.322448969,0.2783885,0.306162655,0.334359169,0.330854714,0.397390902,0.401504308,0.359671146,0.365423352,0.420074075,0.395930976,1453,709,960,189,744,0.03454221,0.487955958,0.563380301,0.266572624,0.132402927,0.117066294,..,Pakistan,252:Manufacture of plastics products,2008 [YR2008]
82214.94531,27839.30664,13002.7168,42292.83594,154687.0625,-0.197163552,0.403191149,1.466711998,1.383831501,51.40476227,16.69672203,0.324990511,0.321604937,0.291262984,0.29281801,0.321352631,0.339046061,0.391875803,0.435817182,0.34887296,0.42203632,0.409030199,0.36564222,1472,841,822,212,631,0.031223094,0.571331501,0.565726101,0.252080858,0.193462089,..,..,Pakistan,252:Manufacture of plastics products,2009 [YR2009]
89477.1875,22584.44336,28010.53906,..,175831.7656,0.075133733,..,1.520152092,1.383269906,47.59523773,15.68103409,0.296841085,0.317677438,0.268404067,0.315330267,0.310853332,..,0.397189736,0.464517832,0.351180494,0.43412289,0.409324825,..,1315,741,898,..,574,0.022206375,0.56349808,0.610054374,..,0.142229438,..,..,Pakistan,252:Manufacture of plastics products,2010 [YR2010]
..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,Pakistan,252:Manufacture of plastics products,2011 [YR2011]
..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,Pakistan,252:Manufacture of plastics products,2012 [YR2012]
..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,Pakistan,252:Manufacture of plastics products,2013 [YR2013]
..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,Pakistan,252:Manufacture of plastics products,2014 [YR2014]
..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,Pakistan,271:Manufacture of basic iron and steel,1997 [YR1997]
..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,Pakistan,271:Manufacture of basic iron and steel,1998 [YR1998]
..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,Pakistan,271:Manufacture of basic iron and steel,1999 [YR1999]
..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,Pakistan,271:Manufacture of basic iron and steel,2000 [YR2000]
..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,Pakistan,271:Manufacture of basic iron and steel,2001 [YR2001]
94860.8125,..,..,..,..,..,..,1.091953993,1.367816091,3.064516068,2.974999905,..,..,..,..,..,..,..,..,..,..,..,..,87,..,..,..,..,0.730581641,..,..,..,..,..,..,Pakistan,271:Manufacture of basic iron and steel,2002 [YR2002]
71773.78125,11987.59961,13485.0752,19968.5293,324506.2813,1.439842463,0.168157265,1.1652174,1.252173901,2.627450943,3.348837137,0.262987018,..,0.256281734,..,0.314171135,0.5,0.104545452,..,0.080196321,..,0.150000006,0.25,115,93,65,18,22,0.606739461,0.808695674,0.74712646,0.193548381,0.135067701,0.064516127,0.053763442,Pakistan,271:Manufacture of basic iron and steel,2003 [YR2003]
136494.7188,17743.17383,11926.43066,42542.08984,717967.8125,-0.020586835,0.31779477,1.140350819,1.157894731,3.196721315,3.473684311,0.275235116,0.211111113,0.287267029,0.179300502,0.201970443,0.357142866,0.268965513,0.41481483,0.239823237,0.385102868,0.256321847,0.333333343,171,142,86,23,29,0.736929595,0.830409348,0.747826099,0.161971837,0.107946277,0.056338027,0.02112676,Pakistan,271:Manufacture of basic iron and steel,2004 [YR2004]
114493.4297,16939.59766,13549.41309,25435.34766,480320.2813,0.021082588,0.145488963,1.216374278,1.216374278,2.971428633,3.92452836,0.288425922,0.2789855,0.246942803,0.251995534,0.301094264,0.539682567,0.318518519,0.382608682,0.271852732,0.367322445,0.311574072,0.388888896,171,135,135,27,36,0.445756435,0.789473712,0.789473712,0.200000003,0.116804667,0.06666667,0.05185185,Pakistan,271:Manufacture of basic iron and steel,2005 [YR2005]
158768.2031,78025.5625,16763.28711,88071.28125,525780.25,0.098083943,0.78878355,1.233606577,1.176229477,3.5,4.783333302,0.365530312,0.379629642,0.344552457,0.353128016,0.315151513,0.444444448,0.533820331,0.635802448,0.498015463,0.62193948,0.49242425,0.557692289,244,200,127,57,44,0.303423494,0.819672108,0.742690086,0.284999996,0.402822316,0.129999995,0.079999998,Pakistan,271:Manufacture of basic iron and steel,2006 [YR2006]
312463.2813,44820.21484,66636.67969,87947.69531,974337.375,0.556594074,0.518544078,1.61867702,1.163424134,4.378947258,5.339285851,0.250225216,0.219298244,0.236331016,0.217756465,0.248498499,0.386363626,0.510923445,0.564181268,0.468782485,0.530724466,0.375804365,0.394268095,257,183,170,45,74,0.198439449,0.71206224,0.696721315,0.245901644,0.102139309,0.120218582,0.071038254,Pakistan,271:Manufacture of basic iron and steel,2007 [YR2007]
562169.75,179663.2188,67205.49219,1083974,1235012.5,0.188860714,-0.192292124,1.42794764,1.139737964,3.98780489,5.21999979,0.183734939,0.222222224,0.144355819,0.186402991,0.173493981,0.383333325,0.369812578,0.445555568,0.338626653,0.419189125,0.414357424,0.461805552,229,146,174,20,83,0.193546429,0.637554586,0.677042782,0.1369863,0.203755379,0.04109589,..,Pakistan,271:Manufacture of basic iron and steel,2008 [YR2008]
421042,93201.35156,40105.60156,325440.3125,1270447.375,-0.019003229,0.215858474,1.654008389,1.177215219,3.843137264,5.072727203,0.101010099,0.150000006,0.072316319,0.090130903,0.078282826,0.357142866,0.39010343,0.466666669,0.279628456,0.408891886,0.326515138,0.20920746,237,171,163,35,66,0.175064161,0.721518993,0.711790383,0.204678357,0.15971458,..,..,Pakistan,271:Manufacture of basic iron and steel,2009 [YR2009]
442576.2188,39959.28516,41527.29297,..,1518059.75,0.128422976,..,1.470149279,1.130596995,4.42696619,5.410714149,0.136073053,0.161904767,0.118070036,0.14562808,0.138356164,..,0.389954329,0.468095243,0.298706055,0.368642986,0.431610137,..,268,195,164,..,73,0.180401683,0.727611959,0.691983104,..,0.065694571,..,..,Pakistan,271:Manufacture of basic iron and steel,2010 [YR2010]
..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,Pakistan,271:Manufacture of basic iron and steel,2011 [YR2011]
..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,Pakistan,271:Manufacture of basic iron and steel,2012 [YR2012]
..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,Pakistan,271:Manufacture of basic iron and steel,2013 [YR2013]
..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,Pakistan,271:Manufacture of basic iron and steel,2014 [YR2014]
..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,Pakistan,291:Manufacture of general purpose machinery,1997 [YR1997]
..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,Pakistan,291:Manufacture of general purpose machinery,1998 [YR1998]
..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,Pakistan,291:Manufacture of general purpose machinery,1999 [YR1999]
..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,Pakistan,291:Manufacture of general purpose machinery,2000 [YR2000]
..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,Pakistan,291:Manufacture of general purpose machinery,2001 [YR2001]
52903.92969,..,..,..,..,..,..,1.116788268,1.204379559,3.122448921,4.230769157,..,..,..,..,..,..,..,..,..,..,..,..,137,..,..,..,..,0.255606562,..,..,..,..,..,..,Pakistan,291:Manufacture of general purpose machinery,2002 [YR2002]
22420.85742,20959.52539,10088.43066,42744.16406,29385.50781,-0.099345222,0.49802652,1.202952027,1.195571899,4.527777672,6.11320734,0.336170226,..,0.309206665,..,0.295508265,0.416666657,0.478014171,..,0.459760636,..,0.450354606,0.348484844,271,224,90,56,47,0.032472793,0.826568246,0.656934321,0.25,0.772694767,0.138392851,0.080357142,Pakistan,291:Manufacture of general purpose machinery,2003 [YR2003]
24960.29297,15507.96875,15344.41016,40806.09766,61296.50391,0.429213941,-0.191185534,1.265415549,1.230563045,5.619047642,6.652173996,0.380013496,0.305909872,0.357156366,0.301940888,0.333766222,0.277222216,0.459956706,0.379464298,0.426311076,0.357713342,0.46017316,0.358333349,373,296,194,59,77,0.027559198,0.793565691,0.715867162,0.199324325,0.493046761,0.091216214,0.060810812,Pakistan,291:Manufacture of general purpose machinery,2004 [YR2004]
41290.44141,29354.92578,13176.56445,28131.76563,73396.97656,-0.164312035,0.241217539,1.314363122,1.29539299,5.271739006,6.732394218,0.410106838,0.392655373,0.357474089,0.351649821,0.370735943,0.512786627,0.514999986,0.526836157,0.484219879,0.494175673,0.487166673,0.366666675,369,269,273,53,100,0.105050974,0.72899729,0.731903493,0.197026029,0.518271565,0.085501857,0.044609666,Pakistan,291:Manufacture of general purpose machinery,2005 [YR2005]
35655.67578,16472.77344,29466.70898,39033.30469,84069.66406,0.148375675,-0.368573427,1.4297297,1.31621623,5.568420887,7.057971001,0.324925452,0.380503148,0.284276724,0.360714197,0.327260882,0.318965524,0.441399723,0.53396225,0.375555575,0.468442976,0.401216924,0.244675919,370,265,264,60,105,0.045334585,0.716216207,0.715447128,0.226415098,0.330888897,0.109433964,0.071698114,Pakistan,291:Manufacture of general purpose machinery,2006 [YR2006]
41724.76172,21240.36719,11138.30957,37396.69922,96928.47656,-0.346419007,0.374186188,1.538990855,1.220183492,5.545454502,6.909090996,0.291281462,0.297222227,0.270237774,0.29282546,0.343070537,0.455000013,0.523493409,0.485555559,0.47504437,0.466507494,0.528492272,0.331884056,436,318,252,82,118,0.047145598,0.729357779,0.681081057,0.257861644,0.371286184,0.147798747,0.100628927,Pakistan,291:Manufacture of general purpose machinery,2007 [YR2007]
60581.38281,23310.96484,15018.06641,56338.98828,139685.9375,0.167158559,-0.0081574,1.607843161,1.19607842,6.150000095,7.038461685,0.221088439,0.232723579,0.206005827,0.245557174,0.202133581,0.322857141,0.496290892,0.545121968,0.485423803,0.557027757,0.499554992,0.28390938,459,312,289,63,147,0.043029834,0.679738581,0.662844062,0.201923072,0.261554986,0.099358976,..,Pakistan,291:Manufacture of general purpose machinery,2008 [YR2008]
75586.22656,66262.21875,18604.29688,27929.42383,97503.69531,-0.12985836,0.340385944,1.509689927,1.27131784,6.491666794,8,0.347664535,0.387301594,0.313244641,0.385223031,0.33062771,0.352990031,0.463383853,0.507054687,0.425081372,0.48226276,0.522503078,0.262387186,516,362,305,88,154,0.07337752,0.701550364,0.664488018,0.243093923,0.615010023,..,..,Pakistan,291:Manufacture of general purpose machinery,2009 [YR2009]
31355.87109,12599.47852,71758.53125,..,68463.10938,0.06341821,..,1.548094392,1.257713199,7.353448391,7.875,0.298841685,0.333333343,0.285264641,0.342886835,0.293713391,..,0.518142402,0.553869069,0.471328229,0.526021481,0.491329908,..,551,366,331,..,185,0.041312687,0.664246798,0.641472876,..,0.266908973,..,..,Pakistan,291:Manufacture of general purpose machinery,2010 [YR2010]
..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,Pakistan,291:Manufacture of general purpose machinery,2011 [YR2011]
..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,Pakistan,291:Manufacture of general purpose machinery,2012 [YR2012]
..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,Pakistan,291:Manufacture of general purpose machinery,2013 [YR2013]
..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,Pakistan,291:Manufacture of general purpose machinery,2014 [YR2014]
..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,Pakistan,341:Manufacture of motor vehicles,1997 [YR1997]
..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,Pakistan,341:Manufacture of motor vehicles,1998 [YR1998]
..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,Pakistan,341:Manufacture of motor vehicles,1999 [YR1999]
..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,Pakistan,341:Manufacture of motor vehicles,2000 [YR2000]
..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,Pakistan,341:Manufacture of motor vehicles,2001 [YR2001]
40513.33594,..,..,..,..,..,..,1.125,1.125,1.125,1.285714269,..,..,..,..,..,..,..,..,..,..,..,..,8,..,..,..,..,0.397383809,..,..,..,..,..,..,Pakistan,341:Manufacture of motor vehicles,2002 [YR2002]
38587.27734,12121.5293,18247.91016,21655.25977,157683.1406,0.897787571,0.313523293,1.181818128,1.272727251,1.181818128,1.272727251,0.5,..,0.5,..,0.75,..,0.5,..,0.5,..,0.75,..,11,9,6,3,2,0.316343129,0.818181813,0.75,0.333333343,0.257017761,0.222222224,0,Pakistan,341:Manufacture of motor vehicles,2003 [YR2003]
